DATE(MODE),DATE(MEAN),AUTHOR,PATH
2019-01-24,2019-02-23,paul.dale,crypto/README-sparse_array.md
2002-01-03,2012-06-19,matt,crypto/aes/aes_cbc.c
2004-01-29,2010-01-07,levitte,crypto/aes/aes_cfb.c
2002-01-03,2008-04-13,levitte,crypto/aes/aes_core.c
2002-01-03,2009-08-29,levitte,crypto/aes/aes_ecb.c
2006-09-01,2009-07-13,ben,crypto/aes/aes_ige.c
2002-01-03,2006-03-28,levitte,crypto/aes/aes_local.h
2002-01-03,2009-07-02,levitte,crypto/aes/aes_misc.c
2002-02-16,2012-05-17,matt,crypto/aes/aes_ofb.c
2008-03-13,2012-12-06,steve,crypto/aes/aes_wrap.c
2006-07-02,2007-09-25,appro,crypto/aes/aes_x86core.c
2005-01-14,2006-05-10,appro,crypto/aes/asm/aes-586.pl
2007-01-25,2008-12-11,appro,crypto/aes/asm/aes-armv4.pl
2012-04-18,2012-05-21,appro,crypto/aes/asm/aes-c64xplus.pl
2007-07-28,2006-06-15,appro,crypto/aes/asm/aes-ia64.S
2010-10-22,2011-10-09,appro,crypto/aes/asm/aes-mips.pl
2009-12-28,2010-03-13,appro,crypto/aes/asm/aes-parisc.pl
2007-05-20,2008-12-20,appro,crypto/aes/asm/aes-ppc.pl
2011-03-05,2009-08-11,appro,crypto/aes/asm/aes-s390x.pl
2005-12-10,2006-03-24,appro,crypto/aes/asm/aes-sparcv9.pl
2005-07-13,2007-07-02,appro,crypto/aes/asm/aes-x86_64.pl
2016-04-19,2016-05-15,appro,crypto/aes/asm/aesfx-sparcv9.pl
2013-10-03,2014-04-15,appro,crypto/aes/asm/aesni-mb-x86_64.pl
2011-08-24,2012-10-03,appro,crypto/aes/asm/aesni-sha1-x86_64.pl
2013-05-14,2013-12-22,appro,crypto/aes/asm/aesni-sha256-x86_64.pl
2011-05-23,2012-05-31,appro,crypto/aes/asm/aesni-x86.pl
2011-05-23,2013-01-03,appro,crypto/aes/asm/aesni-x86_64.pl
2016-05-31,2015-02-25,appro,crypto/aes/asm/aesp8-ppc.pl
2012-10-07,2012-11-23,appro,crypto/aes/asm/aest4-sparcv9.pl
2020-03-13,2017-06-19,appro,crypto/aes/asm/aesv8-armx.pl
2012-03-03,2013-02-19,appro,crypto/aes/asm/bsaes-armv7.pl
2011-09-26,2012-04-13,appro,crypto/aes/asm/bsaes-x86_64.pl
2015-03-17,2015-09-24,appro,crypto/aes/asm/vpaes-armv8.pl
2013-11-28,2014-02-21,appro,crypto/aes/asm/vpaes-ppc.pl
2011-09-12,2011-11-11,appro,crypto/aes/asm/vpaes-x86.pl
2011-09-12,2012-01-10,appro,crypto/aes/asm/vpaes-x86_64.pl
2019-06-17,2019-05-07,levitte,crypto/aes/build.info
2007-05-15,2010-04-30,appro,crypto/alphacpuid.pl
2017-04-18,2017-04-09,letrhee,crypto/aria/aria.c
2017-02-01,2017-02-01,paul.dale,crypto/aria/build.info
2014-06-02,2016-04-15,appro,crypto/arm64cpuid.pl
2020-04-28,2015-11-21,appro,crypto/arm_arch.h
2011-07-18,2016-05-31,appro,crypto/armcap.c
2011-07-18,2013-09-12,appro,crypto/armv4cpuid.pl
2015-01-22,2008-02-07,rse,crypto/asn1/a_bitstr.c
1998-12-21,2009-05-18,steve,crypto/asn1/a_d2i_fp.c
2020-07-24,2012-07-13,shane.lontis,crypto/asn1/a_digest.c
2020-08-20,2012-03-07,David.von.Oheimb,crypto/asn1/a_dup.c
1999-01-17,2009-07-28,steve,crypto/asn1/a_gentm.c
1998-12-21,2008-04-08,rse,crypto/asn1/a_i2d_fp.c
2015-05-15,2012-04-04,steve,crypto/asn1/a_int.c
1999-10-21,2004-03-04,steve,crypto/asn1/a_mbstr.c
1998-12-21,2009-01-08,rse,crypto/asn1/a_object.c
2015-01-22,2010-10-08,matt,crypto/asn1/a_octet.c
1998-12-21,2010-01-11,rse,crypto/asn1/a_print.c
1998-12-21,2012-09-03,levitte,crypto/asn1/a_sign.c
2000-07-28,2007-03-08,steve,crypto/asn1/a_strex.c
1999-10-25,2008-01-18,steve,crypto/asn1/a_strnid.c
2017-07-11,2016-03-06,yang.yang,crypto/asn1/a_time.c
2006-02-13,2009-10-31,steve,crypto/asn1/a_type.c
1998-12-21,2010-01-06,steve,crypto/asn1/a_utctm.c
1999-09-05,2006-09-09,steve,crypto/asn1/a_utf8.c
1998-12-21,2013-04-20,levitte,crypto/asn1/a_verify.c
2006-03-23,2011-10-20,steve,crypto/asn1/ameth_lib.c
2017-06-08,2016-01-20,rsalz,crypto/asn1/asn1_err.c
2002-11-13,2006-04-17,steve,crypto/asn1/asn1_gen.c
2016-09-28,2017-02-25,steve,crypto/asn1/asn1_item_list.c
2016-09-28,2016-12-06,steve,crypto/asn1/asn1_item_list.h
1998-12-21,2010-08-14,rse,crypto/asn1/asn1_lib.c
2021-03-09,2015-12-30,steve,crypto/asn1/asn1_local.h
1998-12-21,2008-08-30,rse,crypto/asn1/asn1_parse.c
2008-03-13,2011-05-27,steve,crypto/asn1/asn_mime.c
2004-03-28,2008-12-04,steve,crypto/asn1/asn_moid.c
2012-10-25,2014-01-08,steve,crypto/asn1/asn_mstbl.c
2000-12-29,2008-06-02,steve,crypto/asn1/asn_pack.c
2006-12-25,2009-03-28,steve,crypto/asn1/bio_asn1.c
2008-03-13,2010-08-18,steve,crypto/asn1/bio_ndef.c
2016-01-30,2018-04-20,levitte,crypto/asn1/build.info
2016-07-04,2015-03-27,steve,crypto/asn1/charmap.h
2000-07-28,2007-09-09,steve,crypto/asn1/charmap.pl
2019-05-27,2019-07-19,shane.lontis,crypto/asn1/d2i_param.c
