DATE(MODE),DATE(MEAN),AUTHOR,PATH
2017-01-13,2017-07-21,hesham.almatary,include/arch/x86/arch/smp/ipi.h
2017-01-13,2017-05-23,hesham.almatary,include/arch/x86/arch/smp/ipi_inline.h
2014-07-18,2016-07-06,Adrian.Danis,include/arch/x86/arch/types.h
2014-07-18,2015-04-19,gatekeeper,include/assert.h
2015-04-15,2017-04-03,sean.peters,include/basic_types.h
2014-07-18,2015-10-01,gatekeeper,include/benchmark/benchmark.h
2016-05-25,2016-10-23,Hesham.Almatary,include/benchmark/benchmark_track.h
2016-06-24,2017-03-06,Hesham.Almatary,include/benchmark/benchmark_utilisation.h
2017-01-11,2018-02-19,hesham.almatary,include/benchmark/benchmark_utilisation_.h
2014-07-18,2015-08-18,gatekeeper,include/bootinfo.h
2015-04-15,2015-08-18,sean.peters,include/compound_types.h
2014-07-18,2017-03-15,gatekeeper,include/config.h
2016-08-07,2017-01-30,Anna.Lyons,include/drivers/irq/am335x.h
2016-08-22,2016-11-28,kent.mcleod,include/drivers/irq/bcm2836-armctrl-ic.h
2016-08-07,2017-01-14,Anna.Lyons,include/drivers/irq/imx31.h
2016-08-07,2017-01-06,Anna.Lyons,include/drivers/irq/omap3.h
2019-08-06,2019-08-17,yanyan.shen,include/drivers/irq/riscv_plic0.h
2019-09-10,2019-10-06,qian.ge,include/drivers/smmu/smmuv2.h
2017-11-16,2018-02-21,Anna.Lyons,include/drivers/timer/allwinner.h
2019-10-22,2019-01-14,Oliver.Scott,include/drivers/timer/am335x.h
2017-11-21,2018-03-23,Anna.Lyons,include/drivers/timer/arm_generic.h
2017-11-21,2018-01-09,Anna.Lyons,include/drivers/timer/arm_global.h
2017-11-16,2018-03-09,Anna.Lyons,include/drivers/timer/arm_priv.h
2019-10-23,2019-06-15,Kent.Mcleod,include/drivers/timer/exynos4412-mct.h
2014-07-18,2014-10-11,gatekeeper,include/drivers/timer/imx31-epit.bf
2017-11-16,2018-03-26,Anna.Lyons,include/drivers/timer/imx31-epit.h
2017-12-14,2018-01-21,Anna.Lyons,include/drivers/timer/imx31-gpt.h
2014-07-18,2014-12-20,gatekeeper,include/drivers/timer/mct.h
2017-11-21,2017-12-27,Anna.Lyons,include/drivers/timer/omap3430.h
2021-04-04,2021-04-04,axelheider,include/drivers/uart.h
2015-05-12,2016-02-21,Adrian.Danis,include/fastpath/fastpath.h
2020-05-06,2020-05-06,curtis.millar,include/hardware.h
2014-07-18,2016-10-21,gatekeeper,include/kernel/boot.h
2014-07-18,2014-11-09,gatekeeper,include/kernel/cspace.h
2014-07-18,2016-10-24,Anna.Lyons,include/kernel/faulthandler.h
